,id,operation_time,code,category,timeout,answer,status
150,151,2020-01-26 01:13:47.854058,979-15194-1,None,0.043327,provider == null,Услга не выведена
151,152,2020-01-26 01:13:47.918438,979-15192-1,None,0.044141,PaymentPropertyException: BIS-01275: Incorrect payment property Фамилия и имя ребенка: обязательно для заполнения,Format
152,153,2020-01-26 01:13:48.678781,111-15189-1,None,0.740224,bisys.OtherException: BIS-01648: OtherError:4: Неверный формат номера ЛС (1),Format
153,154,2020-01-26 01:13:48.736755,111-15186-2,None,0.044597,PaymentPropertyException: BIS-01275: Incorrect payment property ФИО: обязательно для заполнения,Format
154,155,2020-01-26 01:13:48.802302,111-15186-1,None,0.044795,PaymentPropertyException: BIS-01275: Incorrect payment property ФИО: обязательно для заполнения,Format
155,156,2020-01-26 01:13:48.865282,979-15185-1,None,0.045419,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
156,157,2020-01-26 01:13:48.934571,13542-13833-13,None,0.048067,PaymentPropertyException: BIS-01275: Incorrect payment property ТЕЛЕФОН ОТПРАВИТЕЛЯ	: обязательно для заполнения,Format
157,158,2020-01-26 01:13:49.375683,111-15183-2,None,0.424483,"--SUCCESS--ГОСТ такси ЯНАО(id:12348, code:111-15183-2)properties:{ПОЗЫВНОЙ=1}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
158,159,2020-01-26 01:13:49.830121,111-15183-1,None,0.434243,"--SUCCESS--ГОСТ такси ЯНАО(id:12349, code:111-15183-1)properties:{ПОЗЫВНОЙ=1}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
159,160,2020-01-26 01:13:50.324313,111-15180-2,None,0.478149,bisys.UnknownAccountException: BIS-01640: Unknown ПОЗЫВНОЙ 1,OK
160,161,2020-01-26 01:13:51.270413,111-15181-2,None,0.926433,bisys.UnknownAccountException: BIS-01640: Unknown Лицевой счет 11,OK
161,162,2020-01-26 01:13:51.330862,111-15181-1,None,0.044734,provider == null,Услга не выведена
162,163,2020-01-26 01:13:51.822483,111-15180-1,None,0.473653,"--SUCCESS--Такси Премьер-Такси Алло(id:12270, code:111-15180-1)properties:{ПОЗЫВНОЙ=1}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
163,164,2020-01-26 01:13:52.400114,111-15177-1,None,0.557176,"--SUCCESS--aidaya.bitrix24.ru(id:12260, code:111-15177-1)properties:{НОМЕР_ЗАКАЗА=1}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
164,165,2020-01-26 01:13:52.475553,14149-15176-1,None,0.054528,PaymentPropertyException: BIS-01275: Incorrect payment property ИНН: обязательно для заполнения,Format
165,166,2020-01-26 01:13:52.915279,100-780-8,None,0.420271,bisys.IncorrectPaymentPropertyFormatException: BIS-01656: Incorrect payment property format,Format
166,167,2020-01-26 01:13:53.702707,111-15170-1,None,0.769977,"--SUCCESS--Городское дежурное такси(id:12254, code:111-15170-1)properties:{ПОЗЫВНОЙ=1}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
167,168,2020-01-26 01:13:54.298074,100-14947-11,None,0.574223,bisys.OtherPropertyException: BIS-01654: Incorrect property value. Первая цифра номера телефона должна быть 9. Реквизит: ЛИЦЕВОЙ _СЧЕТ,OK
168,169,2020-01-26 01:13:58.556979,111-15163-1,None,4.239301,bisys.OtherException: BIS-01648: OtherError:Ошибка HTTP: 502: Bad Gateway,Error
169,170,2020-01-26 01:13:58.620145,979-14182-2,None,0.046615,provider == null,Услга не выведена
170,171,2020-01-26 01:13:58.684064,13542-13833-70,None,0.04539,PaymentPropertyException: BIS-01275: Incorrect payment property ТЕЛЕФОН ОТПРАВИТЕЛЯ	: обязательно для заполнения,Format
171,172,2020-01-26 01:13:59.169357,111-15161-1,None,0.468035,"--SUCCESS--Такси Столица Абакан: онлайн(id:12253, code:111-15161-1)properties:{ПОЗЫВНОЙ=1}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
172,173,2020-01-26 01:13:59.683599,111-15155-1,None,0.498122,"--SUCCESS--TAKSO(id:12255, code:111-15155-1)properties:{ПОЗЫВНОЙ=1}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
173,174,2020-01-26 01:13:59.751010,13542-13833-69,None,0.04946,PaymentPropertyException: BIS-01275: Incorrect payment property ТЕЛЕФОН ОТПРАВИТЕЛЯ	: обязательно для заполнения,Format
174,175,2020-01-26 01:14:03.567700,111-15153-1,None,3.800707,bisys.OtherException: BIS-01648: OtherError:Ошибка HTTP: 502: Bad Gateway,Error
175,176,2020-01-26 01:14:03.625484,111-15144-1,None,0.045018,provider == null,Услга не выведена
176,177,2020-01-26 01:14:04.092611,100-14796-21,None,0.421119,bisys.OtherPropertyException: BIS-01654: Incorrect property value. Первая цифра номера телефона должна быть 9. Реквизит: ЛИЦЕВОЙ _СЧЕТ,OK
177,178,2020-01-26 01:14:04.581498,100-14796-20,None,0.471632,bisys.OtherPropertyException: BIS-01654: Incorrect property value. Первая цифра номера телефона должна быть 9. Реквизит: ЛИЦЕВОЙ _СЧЕТ,OK
178,179,2020-01-26 01:14:05.025459,100-14796-19,None,0.42402,bisys.OtherPropertyException: BIS-01654: Incorrect property value. Первая цифра номера телефона должна быть 9. Реквизит: ЛИЦЕВОЙ _СЧЕТ,OK
179,180,2020-01-26 01:14:05.789686,111-15135-1,None,0.748122,bisys.UnknownAccountException: BIS-01640: Unknown Лицевой счет 11,OK
180,181,2020-01-26 01:14:06.660240,111-15134-1,None,0.853799,bisys.UnknownAccountException: BIS-01640: Unknown Номер телефона 11111111111,OK
181,182,2020-01-26 01:14:06.724121,13542-13833-10,None,0.046051,PaymentPropertyException: BIS-01275: Incorrect payment property ТЕЛЕФОН ОТПРАВИТЕЛЯ	: обязательно для заполнения,Format
182,183,2020-01-26 01:14:06.788040,100-13579-89,None,0.04583,PaymentPropertyException: BIS-01275: Incorrect payment property Телефон отправителя: обязательно для заполнения,Format
183,184,2020-01-26 01:14:06.849877,111-15131-1,None,0.044259,PaymentPropertyException: BIS-01275: Incorrect payment property ФИО: обязательно для заполнения,Format
184,185,2020-01-26 01:14:06.907431,111-15130-1,None,0.044908,provider == null,Услга не выведена
185,186,2020-01-26 01:14:06.971042,111-15129-1,None,0.044947,PaymentPropertyException: BIS-01275: Incorrect payment property ФИО: обязательно для заполнения,Format
186,187,2020-01-26 01:14:07.040888,13542-13833-67,None,0.047245,PaymentPropertyException: BIS-01275: Incorrect payment property ТЕЛЕФОН ОТПРАВИТЕЛЯ	: обязательно для заполнения,Format
187,188,2020-01-26 01:14:07.097271,111-14482-5,None,0.043744,provider == null,Услга не выведена
188,189,2020-01-26 01:14:07.539513,14149-15125-2,None,0.425983,"--SUCCESS--Такси 888(id:12183, code:14149-15125-2)properties:{НОМЕР_ТЕЛЕФОНА=11111111111}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
189,190,2020-01-26 01:14:07.602193,14149-15125-1,None,0.045408,PaymentPropertyException: BIS-01275: Incorrect payment property ИНН: обязательно для заполнения,Format
190,191,2020-01-26 01:14:08.091394,111-10950-5,A,0.472231,bisys.OtherException: BIS-01648: OtherError:21: Заказ не найден либо удален,OK
191,192,2020-01-26 01:14:08.800879,111-13848-5,A,0.693227,"--SUCCESS--Такси 414141(id:12180, code:111-13848-5)properties:{ПОЗЫВНОЙ=1}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
192,193,2020-01-26 01:14:08.858669,1000-15119-1,None,0.045243,provider == null,Услга не выведена
193,194,2020-01-26 01:14:08.921518,111-15118-1,None,0.04511,PaymentPropertyException: BIS-01275: Incorrect payment property Номер бланка заказа: обязательно для заполнения,Format
194,195,2020-01-26 01:14:09.519754,111-15114-1,None,0.581564,bisys.OtherException: BIS-01648: OtherError:4: Неверный формат номера ЛС (1),Format
195,196,2020-01-26 01:14:09.585774,111-15112-1,None,0.045524,PaymentPropertyException: BIS-01275: Incorrect payment property ФИО: обязательно для заполнения,Format
196,197,2020-01-26 01:14:09.647668,111-15107-1,None,0.044788,PaymentPropertyException: BIS-01275: Incorrect payment property ФИО: обязательно для заполнения,Format
197,198,2020-01-26 01:14:10.147267,111-15106-1,None,0.48413,"--SUCCESS--Saltaxi(id:12164, code:111-15106-1)properties:{ПОЗЫВНОЙ=1}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
198,199,2020-01-26 01:14:10.578783,111-13848-4,A,0.420996,"--SUCCESS--Такси 414141(id:12150, code:111-13848-4)properties:{ПОЗЫВНОЙ=1}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
199,200,2020-01-26 01:14:10.788373,111-15043-2,None,0.198072,provider == null,Услга не выведена
200,201,2020-01-26 01:14:10.852993,100-13579-88,None,0.046429,PaymentPropertyException: BIS-01275: Incorrect payment property ТЕЛЕФОН ОТПРАВИТЕЛЯ	: обязательно для заполнения,Format
201,202,2020-01-26 01:14:10.916231,13542-13833-65,None,0.045551,PaymentPropertyException: BIS-01275: Incorrect payment property ТЕЛЕФОН ОТПРАВИТЕЛЯ	: обязательно для заполнения,Format
202,203,2020-01-26 01:14:14.697643,111-15100-1,None,3.765456,bisys.OtherException: BIS-01648: OtherError:Ошибка HTTP: 502: Bad Gateway,Error
203,204,2020-01-26 01:14:15.166021,111-15097-1,None,0.450961,"--SUCCESS--Такси Вояж+(id:12143, code:111-15097-1)properties:{ЛИЦЕВОЙ_СЧЕТ=1}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
204,205,2020-01-26 01:14:15.224487,111-15093-1,None,0.045733,provider == null,Услга не выведена
205,206,2020-01-26 01:14:16.219485,111-15087-1,None,0.979007,bisys.UnknownAccountException: BIS-01640: Unknown Лицевой счет 11,OK
206,207,2020-01-26 01:14:16.979982,111-15086-1,None,0.747118,bisys.UnknownAccountException: BIS-01640: Unknown Лицевой счет 11,OK
207,208,2020-01-26 01:14:17.040014,111-15082-1,None,0.045427,PaymentPropertyException: BIS-01275: Incorrect payment property ФИО: обязательно для заполнения,Format
208,209,2020-01-26 01:14:17.102717,13542-13833-63,None,0.044693,PaymentPropertyException: BIS-01275: Incorrect payment property ТЕЛЕФОН ОТПРАВИТЕЛЯ	: обязательно для заполнения,Format
209,210,2020-01-26 01:14:17.168210,13542-13833-62,None,0.045265,PaymentPropertyException: BIS-01275: Incorrect payment property ТЕЛЕФОН ОТПРАВИТЕЛЯ	: обязательно для заполнения,Format
210,211,2020-01-26 01:14:17.224139,111-15076-1,None,0.043213,provider == null,Услга не выведена
211,212,2020-01-26 01:14:17.284588,111-14571-3,None,0.043573,PaymentPropertyException: BIS-01275: Incorrect payment property Услуга: не корректное значение,Format
212,213,2020-01-26 01:14:17.349368,13542-13833-61,None,0.043527,PaymentPropertyException: BIS-01275: Incorrect payment property ТЕЛЕФОН ОТПРАВИТЕЛЯ	: обязательно для заполнения,Format
213,214,2020-01-26 01:14:17.414424,111-15065-1,None,0.046613,PaymentPropertyException: BIS-01275: Incorrect payment property Позывной: обязательно для заполнения,Format
214,215,2020-01-26 01:14:17.472659,100-10875-1,None,0.043797,provider == null,Услга не выведена
215,216,2020-01-26 01:14:17.811035,111-15058-1,None,0.323987,"--SUCCESS--RuFago.ru(id:12213, code:111-15058-1)properties:{НОМЕР_ЗАКАЗА=1}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
216,217,2020-01-26 01:14:17.870058,979-15055-1,None,0.04461,provider == null,Услга не выведена
217,218,2020-01-26 01:14:18.363591,111-15051-1,None,0.474983,bisys.UnknownAccountException: BIS-01640: Unknown ПОЗЫВНОЙ 1,OK
218,219,2020-01-26 01:14:18.428611,111-15048-1,None,0.046573,PaymentPropertyException: BIS-01275: Incorrect payment property Позывной: обязательно для заполнения,Format
219,220,2020-01-26 01:14:18.832292,111-14706-8,None,0.380404,"--SUCCESS--zapasexpress.ru(id:12269, code:111-14706-8)properties:{НОМЕР_ЗАКАЗА=1}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
220,221,2020-01-26 01:14:18.892037,111-15038-12,None,0.045292,provider == null,Услга не выведена
221,222,2020-01-26 01:14:19.624603,111-15038-11,None,0.717162,bisys.UnknownAccountException: BIS-01640: Unknown Номер телефона 11111111111,OK
222,223,2020-01-26 01:14:20.229504,111-15038-10,None,0.586724,bisys.UnknownAccountException: BIS-01640: Unknown Номер телефона 11111111111,OK
223,224,2020-01-26 01:14:20.897675,111-15038-9,None,0.654632,bisys.UnknownAccountException: BIS-01640: Unknown Номер телефона 11111111111,OK
224,225,2020-01-26 01:14:21.480500,111-15038-8,None,0.562943,bisys.UnknownAccountException: BIS-01640: Unknown Номер телефона 11111111111,OK
225,226,2020-01-26 01:14:21.865296,111-15038-7,None,0.367123,bisys.UnknownAccountException: BIS-01640: Unknown Номер телефона 11111111111,OK
226,227,2020-01-26 01:14:22.317893,111-15038-6,None,0.433766,bisys.UnknownAccountException: BIS-01640: Unknown Номер телефона 11111111111,OK
227,228,2020-01-26 01:14:22.882031,111-15038-5,None,0.546037,bisys.UnknownAccountException: BIS-01640: Unknown Номер телефона 11111111111,OK
228,229,2020-01-26 01:14:23.409194,111-15038-4,None,0.509029,bisys.UnknownAccountException: BIS-01640: Unknown Номер телефона 11111111111,OK
229,230,2020-01-26 01:14:23.989716,111-15038-3,None,0.561245,bisys.UnknownAccountException: BIS-01640: Unknown Номер телефона 11111111111,OK
